"fecha";"region";"provincia";"r.estimado";"r.liminf";"r.lisup";"r.liminf80";"r.lisup80"
"2020-05-22";10;104;3.50958770077551;0;3.99;-1.71674791869195;8.73592332024298
"2020-05-23";10;104;3.47369367345568;0;3.99;-1.70836451371124;8.6557518606226
"2020-05-24";10;104;3.43054629180141;0;3.99;-1.76354590683654;8.62463849043935
"2020-05-25";10;104;3.70660824124173;0;3.99;-1.85265673733853;9.26587321982198
"2020-05-26";10;104;3.76678393200831;0;3.99;-1.78797901154387;9.32154687556049
"2020-05-27";10;104;3.7005702028865;0;3.99;-1.75935365246711;9.16049405824011
"2020-05-28";10;104;3.59689230309598;0;3.99;-1.80770149241595;9.0014860986079
"2020-05-29";10;104;3.23445887886096;0;3.99;-1.49616122319281;7.96507898091473
"2020-05-30";10;104;3.08190144063393;0;3.99;-1.48200712831787;7.64581000958574
"2020-05-31";10;104;3.04907194943935;0;3.99;-1.51152245173438;7.60966635061309
"2020-06-01";10;104;3.1012614962732;0;3.99;-1.82698594699388;8.02950893954028
"2020-06-02";10;104;2.93508964208007;0;3.99;-1.67631896775675;7.54649825191688
"2020-06-03";10;104;3.11374517473275;0;3.99;-1.985282378069;8.2127727275345
"2020-06-04";10;104;3.12278439703107;0;3.99;-1.88644545589756;8.13201424995969
"2020-06-05";10;104;2.97751132022915;0;3.99;-1.61111670469406;7.56613934515236
"2020-06-06";10;104;3.00054261450522;0;3.99;-1.6921069575279;7.69319218653833
"2020-06-07";10;104;2.89519818477634;0;3.99;-1.47134409302572;7.26174046257841
"2020-06-08";10;104;3.06954810344885;0;3.99;-1.70677143373674;7.84586764063444
"2020-06-09";10;104;3.0309359012724;0;3.99;-1.66100477581047;7.72287657835527
"2020-06-10";10;104;2.95578624073639;0;3.99;-1.64229233470281;7.55386481617559
"2020-06-11";10;104;2.92390048000653;0;3.99;-1.60404793194519;7.45184889195825
"2020-06-12";10;104;2.82956165847395;0;3.99;-1.44456122914174;7.10368454608965
"2020-06-13";10;104;2.64971704699663;0;3.99;-1.18965750316352;6.48909159715678
"2020-06-14";10;104;2.62657197834278;0;3.99;-1.2794874076132;6.53263136429877
"2020-06-15";10;104;2.64041801533784;0;3.99;-1.36202008704414;6.64285611771981
"2020-06-16";10;104;2.70280804338129;0;3.99;-1.48748532372425;6.89310141048683
