"fecha";"carga.estimada";"carga.liminf";"carga.lisup"
"2020-10-23";6.94191838859593;6.43324111908999;7.40686113028315
"2020-10-24";5.84359587240619;5.4371371408925;6.27559639043678
"2020-10-25";5.45286306981439;5.06724376371843;5.93101353611902
"2020-10-26";8.18126034583682;7.63157232051499;8.73251582485837
"2020-10-27";7.93141850448472;7.39966626084177;8.54660553768544
"2020-10-28";7.67910985075271;7.22544763651108;8.18262223183822
"2020-10-29";6.50454741444658;6.02313356093104;7.02065081705451
"2020-10-30";6.73475754060861;6.23846572492678;7.19499792119665
"2020-10-31";5.59210948946748;5.10797186394913;6.01850828771872
"2020-11-01";5.70473489218745;5.21088419292323;6.13722363350157
"2020-11-02";8.82114119879887;8.16604833616075;9.42039673537938
"2020-11-03";7.58123393038758;7.13062953565854;8.08433517607644
"2020-11-04";7.02892491691211;6.52137826974696;7.50938801982289
"2020-11-05";6.98120751493835;6.51611059747738;7.48407749696659
"2020-11-06";7.09254811954378;6.55221342449576;7.66806058696773
"2020-11-07";6.00345045381639;5.50857191606054;6.46523259214187
"2020-11-08";5.55526147954267;5.17953511892862;5.96724484294885
"2020-11-09";8.55398027886286;7.99054491371553;9.10163832316373
"2020-11-10";7.95978684685361;7.46647576279749;8.44497800682588
"2020-11-11";7.30785458757724;6.76304879509063;7.84253617092132
"2020-11-12";6.81698461993873;6.38801622545843;7.31332782754515
"2020-11-13";6.90846224569349;6.45893708138065;7.45838153467593
"2020-11-14";5.88774153562154;5.40501718802918;6.3170953695362
"2020-11-15";5.46432346899602;5.02600174424192;6.01311213563768
"2020-11-16";8.00842930346983;7.46660424260894;8.57217302016465
"2020-11-17";7.44394040386858;6.9015500318373;8.00737576901591
"2020-11-18";7.26412005975853;6.80891608777946;7.77585514877705
"2020-11-19";7.33450130047265;6.86583264425328;7.83290018506232
"2020-11-20";7.45997468433795;6.97311328681679;7.91448486533517
"2020-11-21";5.77814825645187;5.2621476376931;6.22870125925633
"2020-11-22";5.42485447091757;4.95906376247475;5.94116344122383
"2020-11-23";8.58913235527649;7.89264329738811;9.15829792001464
"2020-11-24";8.00462630105081;7.47739654677102;8.56189463524838
"2020-11-25";7.39005597094506;6.8396227627168;8.06352144662101
"2020-11-26";7.55188914145165;6.92184984204692;8.27577009514187
"2020-11-27";6.6027316863592;5.85829396283644;7.43756780522049
"2020-11-28";5.55428503297563;4.23289586814066;6.94857364282921
