"fecha";"region";"r.estimado";"r.liminf";"r.lisup"
"2021-01-23";4;1.11287296943767;0.981487821107749;1.2442581177676
"2021-01-24";4;1.10448520223587;0.983322193942713;1.22564821052903
"2021-01-25";4;1.13140038420627;0.998758474631568;1.26404229378097
"2021-01-26";4;1.14846824876411;1.00550569344093;1.2914308040873
"2021-01-27";4;1.15368314973349;0.978802593609693;1.32856370585728
"2020-03-08";5;2.41975738079108;0;3.99
"2020-03-09";5;2.07014987268593;0;3.99
"2020-03-10";5;1.90905017275005;0.0222534038692415;3.79584694163086
"2020-03-11";5;1.85223292488952;0.201918316211928;3.50254753356711
"2020-03-12";5;1.83219340083337;0.308979023434518;3.35540777823223
"2020-03-13";5;1.82124835137383;0.421810849513679;3.22068585323397
"2020-03-14";5;1.84789623437885;0.54779570700552;3.14799676175219
"2020-03-15";5;1.84008866384048;0.646474735926354;3.0337025917546
"2020-03-16";5;1.98421311787079;0.740531439074256;3.22789479666733
"2020-03-17";5;2.13660993717869;0.800819978128958;3.47239989622842
"2020-03-18";5;2.15226156561618;0.917194836092351;3.38732829514002
"2020-03-19";5;2.10669397003206;0.937065966354296;3.27632197370982
"2020-03-20";5;2.02798142624108;0.964418041148055;3.09154481133411
"2020-03-21";5;1.90815316412873;0.960156808201285;2.85614952005617
"2020-03-22";5;1.80242523052021;0.973747600034235;2.63110286100619
"2020-03-23";5;1.7595197065452;0.990385215874691;2.52865419721571
"2020-03-24";5;1.64121634612525;0.964191737227825;2.31824095502268
"2020-03-25";5;1.52795043102583;0.934457664564699;2.12144319748697
"2020-03-26";5;1.42251510435966;0.908516543801905;1.93651366491741
"2020-03-27";5;1.33282269715677;0.892605184087939;1.7730402102256
"2020-03-28";5;1.26356967540797;0.874743155050097;1.65239619576583
"2020-03-29";5;1.20806348977136;0.85718071473306;1.55894626480965
"2020-03-30";5;1.14992349307364;0.815663860020326;1.48418312612695
"2020-03-31";5;1.10204733195414;0.7800317617737;1.42406290213458
"2020-04-01";5;1.07853321141824;0.764439304561874;1.39262711827461
"2020-04-02";5;1.06875942500682;0.762896028333606;1.37462282168004
"2020-04-03";5;1.0565228380226;0.752123407512057;1.36092226853315
"2020-04-04";5;1.04061442173034;0.728652489634061;1.35257635382663
"2020-04-05";5;1.02685052554325;0.72413938817268;1.32956166291383
"2020-04-06";5;1.01750961636947;0.708169019366617;1.32685021337232
"2020-04-07";5;1.0255360449939;0.728921594181109;1.32215049580669
"2020-04-08";5;1.01265598300158;0.7128350468436;1.31247691915955
"2020-04-09";5;1.00916244703924;0.708521067746496;1.30980382633198
"2020-04-10";5;1.00920872769236;0.714606094666477;1.30381136071824
"2020-04-11";5;1.01410109720157;0.715005143026358;1.31319705137677
"2020-04-12";5;1.02529978877263;0.730074865481212;1.32052471206404
"2020-04-13";5;1.04280343565603;0.756121712297879;1.32948515901418
"2020-04-14";5;1.0480413646306;0.758894105933894;1.33718862332731
"2020-04-15";5;1.06545504636879;0.771608137784514;1.35930195495307
"2020-04-16";5;1.06086904179252;0.767233654055004;1.35450442953003
"2020-04-17";5;1.07393680714611;0.779039118626489;1.36883449566573
"2020-04-18";5;1.09002958631975;0.793697177041029;1.38636199559847
"2020-04-19";5;1.08818877418612;0.793091880748614;1.38328566762364
"2020-04-20";5;1.1271619097279;0.822027301389189;1.43229651806661
"2020-04-21";5;1.14934632982982;0.842020871922839;1.4566717877368
"2020-04-22";5;1.1905805952998;0.878526974071121;1.50263421652848
"2020-04-23";5;1.2462462592783;0.924869614564836;1.56762290399176
"2020-04-24";5;1.32214957157881;0.983729784536766;1.66056935862085
"2020-04-25";5;1.37244919941884;1.02393961881415;1.72095878002353
"2020-04-26";5;1.44348947968167;1.07950390614305;1.80747505322029
"2020-04-27";5;1.51912043105535;1.13035192571692;1.90788893639378
"2020-04-28";5;1.56032893692343;1.15563836954413;1.96501950430273
"2020-04-29";5;1.58736347881146;1.16483840811357;2.00988854950935
"2020-04-30";5;1.62240272066245;1.18965104513282;2.05515439619209
"2020-05-01";5;1.63094325462492;1.188988288101;2.07289822114884
"2020-05-02";5;1.6047733387307;1.17167569840499;2.0378709790564
"2020-05-03";5;1.5562985156399;1.13960830939286;1.97298872188693
"2020-05-04";5;1.51607227062485;1.12641228772074;1.90573225352896
"2020-05-05";5;1.50018987821912;1.13912654104332;1.86125321539492
"2020-05-06";5;1.46730305918233;1.13041557942604;1.80419053893862
"2020-05-07";5;1.4511657532702;1.13831089138806;1.76402061515234
"2020-05-08";5;1.42365535224311;1.12589875358578;1.72141195090044
"2020-05-09";5;1.38156784971759;1.11123462621737;1.65190107321782
"2020-05-10";5;1.39168798978601;1.13584406410063;1.64753191547138
"2020-05-11";5;1.40106246038918;1.14893165809798;1.65319326268038
"2020-05-12";5;1.39290076190561;1.1437496824652;1.64205184134602
"2020-05-13";5;1.360787053108;1.11984017644168;1.60173392977431
"2020-05-14";5;1.30906565072618;1.08569151328869;1.53243978816367
"2020-05-15";5;1.30926217523129;1.10028032061423;1.51824402984835
"2020-05-16";5;1.30409954446178;1.10810281537669;1.50009627354686
"2020-05-17";5;1.26151126834657;1.07766557780663;1.44535695888651
"2020-05-18";5;1.23948220182356;1.06518080383953;1.41378359980759
"2020-05-19";5;1.1958237716151;1.03384393074239;1.35780361248782
"2020-05-20";5;1.19894840888245;1.05057311570651;1.3473237020584
"2020-05-21";5;1.19241055164693;1.05372032623148;1.33110077706238
"2020-05-22";5;1.17351519126788;1.03946758131169;1.30756280122408
"2020-05-23";5;1.19251688841986;1.06418262659479;1.32085115024493
"2020-05-24";5;1.18368719026128;1.05631875486876;1.31105562565381
"2020-05-25";5;1.22362972210768;1.09373132404777;1.35352812016759
"2020-05-26";5;1.22359088000227;1.08637087762114;1.3608108823834
"2020-05-27";5;1.21668434314867;1.07940722625449;1.35396146004285
"2020-05-28";5;1.19753654849434;1.06379229176749;1.33128080522118
"2020-05-29";5;1.17923064133515;1.0505894932899;1.30787178938039
"2020-05-30";5;1.1556757997743;1.03681959442739;1.27453200512121
"2020-05-31";5;1.15051659462481;1.0409347971201;1.26009839212952
"2020-06-01";5;1.17929224997882;1.06743190697699;1.29115259298066
"2020-06-02";5;1.17051709432896;1.05701890657182;1.2840152820861
"2020-06-03";5;1.16896846699183;1.05579352329661;1.28214341068705
"2020-06-04";5;1.1834947214635;1.07147866061482;1.29551078231218
"2020-06-05";5;1.17710273910234;1.06309576289931;1.29110971530538
"2020-06-06";5;1.16376904858314;1.05358887065995;1.27394922650634
"2020-06-07";5;1.13710774728046;1.03359356169638;1.24062193286453
"2020-06-08";5;1.07763050245667;0.984122518719315;1.17113848619403
"2020-06-09";5;1.04116257369188;0.958250170999866;1.1240749763839
"2020-06-10";5;0.998643188899903;0.921809086575509;1.0754772912243
"2020-06-11";5;0.971661250464793;0.897378758506246;1.04594374242334
"2020-06-12";5;0.97383032714929;0.900582833727609;1.04707782057097
